title,count
战略合作部经理,2
政府项目经理,2
搜推广推荐算法工程师,2
单片机软件工程师,2
财务副部长,2
Test SW developer,2
执行总裁,2
信息中心主任,2
执行主编,2
集团全球总法律顾问,2
全球副总裁兼大中华区总法律顾问,2
总法律顾问兼董事会秘书,2
硕士研究生/研究员,2
远程研究助理,2
汽车质量工程师,2
智能客服技术负责人，高级技术专家,2
CTO 助理、数字化转型中心负责人,2
系统工程经理,2
薪酬绩效总监,2
北京负责人,2
信息总监,2
客户质量经理,2
Assistant Allocation Manager,2
AI 负责人＆首席人工智能科学家,2
家庭充电桩销售全国兼大区负责人,2
Merchandising Manager,2
高级设计专家,2
Purchasing Manager,2
执行出版人,2
CIO（数字化负责人）,2
店主,2
公关执行经理,2
企业文化经理,2
大模型算法工程师（实习）,2
高级天线工程师,2
审计总监,2
研发部主管,2
Code,2
董事长／总经理,2
资深 UX/UI 设计专家,2
供给策略产品运营,2
预算侧商业化产品运营,2
商品能力与医药标准化信息中心负责人,2
暖通公司总经理,2
区域总经理,2
HR officer,2
销售经理助理,2
计划经理,2
物流仿真工程师,2
产品企划工程师,2
资深电子工程师,2
英文翻译,2
中东运营商 CFO,2
营销副总裁,2
生态合作副总裁 P9,2
售后服务商务副总裁,2
ID 设计专家,2
资深产品运营师,2
编辑总监,2
集团副总裁（M7）,2
AI 大模型训练算法工程师,2
财务分析＆BP 负责人,2
销售管理总监,2
Merchandise Manager,2
高级顾问/顾问,2
财务分析高级经理,2
综合管理,2
合伙人／CMO,2
兼职店员,2
Senior Full stack Engineer,2
AI Agent 平台开发工程师,2
汽车事业部总经理,2
高级显示屏幕工程师,2
亚洲人才管理经理,2
亚太地区人才招聘合作伙伴,2
亚太地区人才招聘专家,2
知识产权主管,2
Java 开发经理,2
中单（职能部长级／8 级）,2
Linux 系统工程师，ROS2 系统工程师,2
高级硬件经理,2
FLE Teacher-Intern,2
媒体总监,2
人工智能数字化创新负责人,2
机器学习战略负责人,2
多渠道营销大数据分析部经理,2
商务科技分析师,2
创始产品设计师,2
技术领域专家,2
董事长兼 CEO,2
Category Manager,2
增长产品经理实习生,2
KA 主管,2
产品应用工程师,2
Lead Requirements Manager,2
税务专员,2
资深 IT 经理,2
分公司经理,2
工业设计实习生,2
法律助理,2
SW Project Manager,2
网页／GUI 设计师,2
Chief Industrial Designer,2
Senior Industrial Designer,2
Data Analyst Intern,2
全栈程序员,2
财务管理员,2
嵌入式软件开发工程师（实习生）,2
AI 科技咨询及解决方案业务合伙人,2
腾讯云计算战略规划／金融公共事务,2
战略规划与经营分析总监,2
战略发展部高级经理,2
短视频负责人,2
Data Engineer Intern,2
内容运营（实习）,2
Bachelor Thesis Researcher,2
工艺员,2
消费品用户研究,2
高级产品经理（TL）,2
AR/VR 产品经理,2
架构与产品,2
智驾硬件产品经理,2
销售负责人 (CSO),2
董事总经理 (CEO),2
技术项目负责人；资深架构师,2
工业设计总监／联合创始人,2
销售执行董事,2
标定算法工程师,2
资深财务 BP,2
市场拓展经理/主管,2
电池开发,2
国际服务总监,2
热处理工程师,2
海外服务经理,2
电池系统主任工程师,2
以色列区域客服经理,2
材料分析工程师,2
行业运营负责人,2
本地服务采购专员（实习）,2
资本市场和企业发展负责人,2
海外人力资源总监,2
总经办翻译兼秘书,2
海外产品运营（UG）,2
行政与财务协调员,2
酒店商家信息产品团队负责人,2
集团财务副总监,2
高级设施经理,2
主任研发工程师,2
内部审计师,2
男装买手,2
战略及融资负责人,2
策略工程师,2
亚太区财务经理,2
销售行政经理,2
创始人／CEO,2
技术负责人／技术 VP,2
算法高级专家,2
nlp 负责人,2
金属材料主管工程师,2
金属材料及热处理工程师,2
金属材料工艺团队负责人,2
客户成功,2
FP&A,2
活动与设施协调员,2
高级媒介主任,2
机电经理,2
董事经理,2
企业门户主编,2
人事行政管理,2
技术部总经理,2
3-2增长运营,2
用户运营专员,2
图像算法专家,2
产品／供应链负责人,2
供应链产品负责人,2
Marketing Lead,2
公关主管/行政助理,2
高级营销顾问,2
全球薪酬负责人,2
Technical Support Manager,2
薪酬分析师,2
渠道运营专家,2
客户质量工程师,2
高级客户项目经理,2
前瞻系统架构工程师／技术项目经理,2
热水器海外市场总监,2
高级信息流优化师,2
数据科学经理,2
软件研发经理,2
内容策划／公关,2
ERP 项目专家、软件测试工程师,2
专利负责人,2
科室主任,2
教师/研究员,2
Director of Game Data Science Center,2
高级软件工程师/客户端项目负责人,2
高级软件工程师（前端／后端）,2
高级视觉设计,2
售后服务区域经理,2
Senior Research Developer,2
数字化部负责人,2
动效设计师,2
三维特效师,2
数据平台开发部负责人,2
专利审查员,2
UI 设计师＆组长,2
中国区运营商大数据总监,2
资深 JAVA 研发工程师,2
Senior Cloud Engineer,2
fae 经理,2
知识产权法务经理,2
高级服务运营经理,2
安装售后经理,2
开发专家,2
推荐算法负责人,2
供应链副总监,2
失效分析技术员,2
欧洲直播运营,2
Java 中级开发工程师,2
首席代表,2
高级工业工程师,2
算法开发高级经理,2
售后维修主管,2
售后主管/经理,2
售前售后技术支持,2
产品经理兼项目经理,2
资深系统研发,2
商业负责人,2
技术＆销售商务中心 VP,2
售后支持经理／主管,2
工程技术主管,2
前端开发高级工程师,2
Billing Analyst,2
Site Reliability Engineer,2
fae 技术支持工程师,2
校长／副校长,2
代组长,2
资金管理,2
无人机算法工程师,2
涉外知识产权工程师,2
项目 NPI,2
创业公司总经理,2
Content Marketing,2
生产计划经理,2
中级技术支持,2
服务业务管理专员,2
客诉专员,2
算法 leader,2
薪酬助理经理,2
区域销售负责人（兼岗）,2
项目交付／技术支持经理,2
实验室主管,2
交付工程师,2
首席设计师兼创始人,2
高级知识产权工程师,2
高级薪酬福利专员,2
采购助理,2
公关与市场总监,2
媒介策划助理,2
用户增长运营-L7-X1,2
市场用户运营-P6,2
Video Content Director,2
Video Content Manager,2
Marketing Professional Manager,2
Video Director,2
Producer/Director,2
Director Assistant,2
高级工业设计,2
品牌媒介运营,2
Senior Strategy Manager,2
RF Backhaul Engineer,2
iOS／鸿蒙客户端研发工程师,2
预算经理,2
财务分析员,2
资深研发工程师（T7）,2
项目经理兼系统设计师,2
董事会秘书兼投融资总监,2
资深财务专家,2
内审主管,2
董事会秘书／投融资副总裁,2
证券事务代表／证券事务部总监,2
SEO&ASO 负责人,2
国际营销 总监,2
产品专家（P9）,2
高级测试开发工程师（P6）,2
Investment Associate (MBA Intern),2
技术部实习生,2
bi 开发工程师,2
客户代表,2
业务中级,2
Senior iOS Developer,2
分公司副总经理,2
Venture Capital Intern,2
战略发展总监,2
会计经理,2
企业法律顾问,2
北美市场总监,2
国际市场总监,2
美国专利代理人,2
社群运营实习生,2
行政,2
软件顾问,2
集团 CIO,2
财务管理实习生,2
战略资深经理,2
解决方案项目经理,2
运营实习,2
策划督导,2
创意策划总监／项目总监,2
展览策划负责人,2
法务主管,2
历史老师,2
西班牙语翻译,2
招商总监,2
参谋/副处长/处长/资深战略分析师/武官专职干部,2
跨境电商运营总监,2
PE 投资实习生,2
跨境电商运营经理,2
3D 视觉高级算法工程师,2
图形图像＆人工智能算法专家,2
虚拟现实算法高级工程师,2
兼任教授,2
海外公关负责人,2
助理猎头顾问,2
集团财务副总裁,2
暑期投资分析师,2
视频特效算法工程师,2
数值模拟工程师,2
品牌媒介经理,2
全球数字营销管培生,2
渠道拓展经理,2
行业 - 研发负责人,2
中台 - 架构师,2
中台 - 研发,2
DSP support manager,2
大模型推理,2
资深企划经理,2
高级媒介策略经理,2
一级专员,2
研究员（校外导师）,2
光学工程师助理,2
元件工艺专家,2
光学系统 SE,2
光学元件部门负责人,2
广告设计,2
机器人运动控制算法工程师,2
副总裁、总编辑,2
合伙人、副总经理,2
Analyst Developer／分析开发工程师,2
AI System Design Consultant,2
对外法语实习教师,2
Golang 后端核心开发工程师,2
Azure 云计算工程师,2
应用软件开发,2
研发工程师 T4,2
AI 研发,2
Python 工程组长,2
后端开发／算法工程,2
财务管理,2
架构设计及 Java 开发,2
全栈开发、基础设施运维,2
NLP 负责人,2
市场策划主管,2
Collection Team TL,2
"Accounting Team TL, Architect",2
中国区市场负责人,2
后台、数据开发工程师,2
数据挖掘团队 leader,2
数据科学／风控算法团队 leader,2
Staff Software Engineer / Senior Software Engineer,2
大模型应用实习生,2
高级客户经理（SAM）,2
商业化项目经理,2
主任工程师、经理,2
资深工程师（Senior Software Engineer）,2
研究工程师（Research Software Engineer）,2
高级软件工程师/产品专家,2
技术组长/架构师,2
联合创始人、CTO、品牌业务负责人,2
品牌传播,2
主创设计师,2
公关传播,2
生产（制造）经理,2
项目高级工程师,2
薪酬绩效高级总监,2
技术负责人/CTO,2
产品策划员工,2
技术专家/经理,2
业务负责人/后端负责人/iOS 负责人/客户端研发,2
广告执行,2
投行实习生,2
事业部 GM,2
Program Director,2
Charles E. & Mary Jane Spahr Professor,2
Visiting Professor,2
架构师/团队负责人,2
"集团副总裁，CTO,CIO",2
商业技术部总经理,2
商业产品总监（4-2 专家）,2
云计算解决方案架构师,2
IT 审计经理,2
技术战略及生态合作部总经理,2
CTO Office 负责人，技术战略与全球合作总监,2
产品战略负责人,2
产品战略合作经理,2
iOS 实习生,2
系统平台部负责人／技术总监,2
金融市场部总经理,2
Senior Backend Engineer,2
Backend engineer,2
AI 研究院院长,2
暑期分析师,2
副主任，首席技术官,2
腾讯云副总裁，优图实验室副总经理,2
创新业务产品经理,2
Senior Development Lead/Manager,2
亚太财务总监,2
业务线 GM,2
联合创始人＆总裁,2
数据仓库项目经理,2
保险理赔产品经理,2
高级分析员,2
网约车司机准入产品实习,2
高级总监，机器学习部负责人，京东（上海）人工智能研究院院长,2
网页搜索研发经理,2
运维开发经理,2
数据智能及供应链资深经理,2
所长,2
总裁执行助理／新业务联合创始人,2
首席软件工程师,2
3D 场景组长,2
游戏发行制作人,2
项目经理，架构师,2
欧洲销售总监,2
资深算法主管,2
大中国区业务运营负责人,2
消费电子品类负责人,2
Software Engineer (Coop),2
质量部经理,2
高级零售经理,2
零售运作经理,2
品牌策略经理,2
客户成功总监,2
硬件主管设计师,2
电路设计研发工程师,2
技术总工程师,2
中老年短视频产品实习,2
ai 架构师,2
记者、编辑,2
集团战略实习生,2
事业部经理,2
投放增长负责人,2
公关主任,2
售前支持经理,2
Java 实习生,2
Copywriter,2
项目负责人＆资深投放增长专家,2
项目经理／技术支持工程师,2
广告销售总监,2
海外资深投放专家,2
本地化运营经理,2
商家运营经理,2
分析师＆全职实习生,2
成本分析,2
无线开发工程师,2
海外优化师,2
音乐生成算法实习生,2
创始人、技术负责人,2
品牌运营专家,2
研究院院长,2
副总裁｜CTO,2
首席科学家（VP)&AI 大数据部门负责人,2
测试架构师,2
企业宣传,2
用户策略,2
抖音主管,2
国际管理培训生,2
创新工作室负责人,2
资深客户总监,2
市场负责人（国内＆海外）,2
东二区市场主管,2
辅导员,2
资深运营专员,2
Embedded System Engineer Intern,2
Senior Technical leader,2
Specialist / Resident engineer,2
Senior programmer / Consultant,2
OD&BPHR,2
改装车人力负责人,2
主案策划,2
资深创意文案,2
数字化咨询顾问,2
研究员/研究生,2
前端开发 Leader,2
集团管培生,2
高级项目总监,2
Java 程序员,2
客户端研发,2
汽车编辑,2
高级研发和测试工程师,2
技术 PM/项目 PM,2
智能客服团队核心成员,2
营运经理,2
助理教授/研究员,2
商业分析经理,2
Sales manager,2
售前支持顾问,2
SEM 专员,2
交易运营,2
主任研发架构师,2
架构师、项目经理,2
编辑／记者,2
网络技术员,2
海外销售总监（全球）,2
数智化研究院院长,2
软件工程师＆产品经理,2
营销中心总经理,2
CTO＆信息智能部总经理＆化 e 运平台部总经理,2
游戏商务,2
业务员,2
信息化产品经理,2
行业平台及技术架构总监 P9,2
高级业务经理,2
联合创始人兼技术负责人,2
财务报告经理,2
高级商业分析与规划师,2
暑期实习分析师,2
高级广告优化师,2
高级顾问、项目经理,2
CTO 及副总经理,2
供应商开发经理,2
技术 TL,2
数据仓库负责人,2
Software Engineer Internship,2
智能多模态理解算法实习生,2
Research Assistant (Part-time),2
大数据团队负责人,2
多模态算法研究员,2
远程科研人员,2
CTO／技术总监,2
阿里技术和 AI 总监,2
合伙人、算法总监,2
高级合作经理,2
量化分析实习生,2
数据建模分析师,2
集团全球化总经理,2
策划主任,2
用户增长投放经理,2
APP 推广经理,2
网站运营经理,2
初级产品经理,2
增长策略专家,2
海外增长策略 PM,2
用户增长运营负责人,2
CTO 首席技术官,2
内容运营专员,2
集团财务副总裁兼 CFO,2
运营设计,2
财务会计、管理会计,2
AI 系统架构师,2
数据算法 Leader,2
大数据 Leader,2
Web3 产品经理,2
实习营养师,2
